Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1
4.130000e+01	0	0	2.389301e+01	-2.065001e+01	
4.135000e+01	0	0	3.770460e+00	-1.903925e+01	
4.140000e+01	0	0	8.932981e+00	-1.408270e+01	
4.145000e+01	0	0	7.455564e+00	9.160467e+00	
4.150000e+01	0	0	-1.350662e+01	2.312937e+01	
4.155000e+01	0	0	-1.299713e+01	7.521635e+00	
4.160000e+01	0	0	-1.140039e+01	-2.948116e+00	
4.165000e+01	0	0	8.180766e-01	-4.376290e+00	
4.170000e+01	0	0	-1.070125e+01	-1.165691e+01	
4.175000e+01	0	0	3.622555e+00	-2.734166e+01	
4.180000e+01	0	0	5.299626e+00	-7.054585e+00	
4.185000e+01	0	0	-3.726005e+00	1.595482e+01	
4.190000e+01	0	0	7.850041e+00	9.824752e+00	
4.195000e+01	0	0	-2.676671e+00	1.809253e+01	
42	0	0	6.948225e+00	2.522718e+01	
4.205000e+01	0	0	-1.986900e+01	8.914375e+00	
4.210000e+01	0	0	6.373014e+00	-1.791153e+01	
4.215000e+01	0	0	1.311661e+01	-1.940800e+01	
4.220000e+01	0	0	-1.331070e+01	2.058432e+01	
4.225000e+01	0	0	2.883535e-01	7.732461e+00	
4.230000e+01	0	0	-2.196270e+00	9.519288e+00	
4.235000e+01	0	0	-7.264678e+00	1.341211e+01	
4.240000e+01	0	0	4.388622e+00	1.404861e+00	
4.245000e+01	0	0	-1.131778e+01	1.167128e+01	
4.250000e+01	0	0	1.901452e-01	1.443668e+01	
4.255000e+01	0	0	-2.726654e+01	-6.938113e+00	
4.260000e+01	0	0	9.686120e+00	-1.122467e+01	
4.265000e+01	0	0	1.772801e+01	-3.348650e+00	
4.270000e+01	0	0	-1.574789e+01	-7.631275e+00	
4.275000e+01	0	0	3.224438e+01	-7.565441e+00	
4.280000e+01	0	0	-5.630419e+00	-3.086079e+01	
4.285000e+01	0	0	6.293029e+00	-1.189846e-01	
4.290000e+01	0	0	3.239865e-01	-7.125139e+00	
4.295000e+01	0	0	9.354185e+00	-1.035372e+01	
43	0	0	-1.124223e+01	9.359603e+00	
4.305000e+01	0	0	1.457673e+01	-6.589041e+00	
4.310000e+01	0	0	1.299375e+01	-9.066137e+00	
4.315000e+01	0	0	-1.346207e+01	7.542399e+00	
4.320000e+01	0	0	7.669504e+00	-6.708778e-01	
4.325000e+01	0	0	4.856315e+00	6.333266e+00	
4.330000e+01	0	0	-5.639759e+00	-5.669919e-01	
4.335000e+01	0	0	-2.962189e+01	-2.020868e+01	
4.340000e+01	0	0	5.570941e+00	4.821013e-01	
4.345000e+01	0	0	1.136170e+01	4.799692e-01	
4.350000e+01	0	0	1.553215e+01	1.123010e+00	
4.355000e+01	0	0	8.499781e-01	-1.155743e+00	
4.360000e+01	0	0	6.808666e+00	5.500478e+00	
4.365000e+01	0	0	-1.233812e+01	-4.672602e+00	
4.370000e+01	0	0	-5.641773e+00	-7.760663e+00	
4.375000e+01	0	0	-1.132302e+01	-2.165719e+01	
4.380000e+01	0	0	1.649095e+01	1.051603e+01	
4.385000e+01	0	0	-1.612059e+01	-1.259843e+01	
4.390000e+01	0	0	2.696913e+01	-1.259349e+01	
4.395000e+01	0	0	1.929796e+01	-1.130491e+01	
44	0	0	7.804166e+00	-2.303853e+01	
4.405000e+01	0	0	-1.345661e+00	1.215911e+01	
4.410000e+01	0	0	-8.816294e+00	2.188217e+00	
4.415000e+01	0	0	-2.005426e+01	1.184700e+01	
4.420000e+01	0	0	-6.353443e-01	4.727818e+00	
4.425000e+01	0	0	-2.894878e+01	4.541122e+00	
4.430000e+01	0	0	2.663996e+01	-2.401884e+01	
4.435000e+01	0	0	-1.601559e+01	-4.509297e+00	
4.440000e+01	0	0	-3.092468e+00	1.069778e+01	
4.445000e+01	0	0	8.499801e+00	-3.212944e+01	
4.450000e+01	0	0	-5.701997e+00	-9.144073e+00	
4.455000e+01	0	0	9.589535e+00	-4.829437e+00	
4.460000e+01	0	0	1.932917e+01	-2.151801e+01	
4.465000e+01	0	0	1.290841e+01	1.482191e+01	
4.470000e+01	0	0	1.219071e+01	-1.704546e+01	
4.475000e+01	0	0	1.205440e+00	-1.244794e+01	
4.480000e+01	0	0	1.536275e+01	-4.981650e+00	
4.485000e+01	0	0	1.199461e+01	-1.388760e+01	
4.490000e+01	0	0	1.966427e+00	-1.566412e+01	
4.495000e+01	0	0	-5.443223e+00	1.883692e+01	
45	0	0	3.797848e+00	4.204272e+00	
4.505000e+01	0	0	-6.645464e+00	1.277906e+01	
4.510000e+01	0	0	-9.684420e+00	-7.860398e+00	
4.515000e+01	0	0	1.892868e+01	1.917138e+01	
4.520000e+01	0	0	-5.088599e+00	3.860634e+00	
4.525000e+01	0	0	-1.300318e+01	1.593963e+01	
4.530000e+01	0	0	-5.545556e+00	-9.700390e+00	
4.535000e+01	0	0	-6.269650e+00	4.746512e+00	
4.540000e+01	0	0	-1.673185e+01	-1.657486e+00	
4.545000e+01	0	0	-1.855415e+01	-8.273720e+00	
4.550000e+01	0	0	1.571636e+01	1.456497e+01	
4.555000e+01	0	0	-3.717131e+00	1.011474e+01	
4.560000e+01	0	0	1.846336e+01	2.021111e+00	
4.565000e+01	0	0	-1.864433e+00	1.063177e+01	
4.570000e+01	0	0	7.566322e-01	-1.106650e+01	
4.575000e+01	0	0	-1.726019e+01	-4.646552e+00	
4.580000e+01	0	0	-1.799508e+00	1.120473e+00	
4.585000e+01	0	0	1.601252e+01	-3.781338e+00	
4.590000e+01	0	0	-1.859110e+01	-1.770043e+01	
4.595000e+01	0	0	1.459252e+00	7.160738e+00	
46	0	0	1.679429e+01	9.982817e+00	
4.605000e+01	0	0	3.098848e+00	4.103335e+00	
4.610000e+01	0	0	1.157208e+01	-2.406802e+00	
4.615000e+01	0	0	-2.543999e+01	6.816346e+00	
4.620000e+01	0	0	5.139277e+00	-7.933752e+00	
4.625000e+01	0	0	-5.498674e+00	1.078029e+01	
4.630000e+01	0	0	1.202160e+01	2.173886e+01	
4.635000e+01	0	0	-2.278405e+00	2.243407e+01	
4.640000e+01	0	0	-5.104580e+00	-2.156898e+00	
4.645000e+01	0	0	-7.862109e+00	-1.252419e+01	
4.650000e+01	0	0	-1.747706e+01	-1.414038e+01	
4.655000e+01	0	0	-1.996068e+01	7.689061e+00	
4.660000e+01	0	0	-3.144497e+00	1.187607e+01	
4.665000e+01	0	0	2.639751e+01	6.845378e+00	
4.670000e+01	0	0	4.565233e+00	-1.027563e+01	
4.675000e+01	0	0	-4.186690e+00	-1.099855e+01	
4.680000e+01	0	0	-4.161471e+00	2.021244e+01	
4.685000e+01	0	0	-4.962788e-01	-8.635906e-01	
4.690000e+01	0	0	4.775638e+00	3.577415e+00	
4.695000e+01	0	0	-2.305117e+01	2.373083e+01	
47	0	0	-2.652565e+00	5.996728e+00	
4.705000e+01	0	0	1.710944e+01	-1.390039e+01	
4.710000e+01	0	0	-9.199258e-01	-1.514710e+01	
4.715000e+01	0	0	-1.593958e+01	1.386274e+01	
4.720000e+01	0	0	1.907330e+00	-5.712036e-01	
4.725000e+01	0	0	1.956320e+01	-4.518391e-01	
4.730000e+01	0	0	-1.532880e+01	2.327524e+00	
4.735000e+01	0	0	2.728647e+00	2.143851e+01	
4.740000e+01	0	0	4.126070e+00	-1.059014e+00	
4.745000e+01	0	0	6.232049e+00	-2.912691e+01	
4.750000e+01	0	0	1.565965e+01	2.732952e+00	
4.755000e+01	0	0	-1.509483e+01	-8.946412e-01	
4.760000e+01	0	0	-1.590636e+01	-1.492284e+01	
4.765000e+01	0	0	1.106414e+00	-1.901094e+01	
4.770000e+01	0	0	-3.859913e+00	-1.537624e+01	
4.775000e+01	0	0	1.061637e+00	-8.961186e+00	
4.780000e+01	0	0	6.072312e+00	2.446022e+01	
4.785000e+01	0	0	-4.318028e+00	-1.794956e+00	
4.790000e+01	0	0	2.055980e+01	-2.161270e+00	
4.795000e+01	0	0	6.160606e+00	-1.306802e+00	
48	0	0	1.736633e+01	-9.808455e+00	
4.805000e+01	0	0	2.388971e+00	1.845488e+01	
4.810000e+01	0	0	-2.246298e+01	3.453072e+00	
4.815000e+01	0	0	-1.413385e+00	2.665350e+00	
4.820000e+01	0	0	-5.832951e-01	-1.300010e+01	
4.825000e+01	0	0	2.035685e+01	-4.437958e+00	
4.830000e+01	0	0	1.531194e+00	-8.429689e-01	
4.835000e+01	0	0	-2.319256e+01	-2.358147e+00	
4.840000e+01	0	0	5.189346e+00	-5.709905e+00	
4.845000e+01	0	0	-7.185453e+00	8.724937e+00	
4.850000e+01	0	0	-8.880153e+00	7.457667e+00	
4.855000e+01	0	0	9.521159e-01	-1.584348e+01	
4.860000e+01	0	0	2.166268e+00	1.086535e+01	
4.865000e+01	0	0	2.489217e+00	-7.053329e+00	
4.870000e+01	0	0	1.780536e+00	-8.570737e+00	
4.875000e+01	0	0	-1.800107e+01	-8.345832e+00	
4.880000e+01	0	0	-2.426460e+00	1.231615e+01	
4.885000e+01	0	0	-1.129789e+01	4.367430e+00	
4.890000e+01	0	0	1.070467e+01	-1.361674e+01	
4.895000e+01	0	0	6.276900e+00	-9.514275e+00	
49	0	0	-2.209503e+00	1.211053e+01	
4.905000e+01	0	0	4.466660e+00	6.334925e-01	
4.910000e+01	0	0	1.211711e+00	1.017953e+01	
4.915000e+01	0	0	-1.153825e+01	1.333506e+01	
4.920000e+01	0	0	-2.139565e+00	1.582871e+00	
4.925000e+01	0	0	-2.421690e+00	-2.031361e-01	
4.930000e+01	0	0	-1.481309e-01	-3.731782e+00	
4.935000e+01	0	0	-4.743366e+00	-4.647927e-01	
4.940000e+01	0	0	2.859057e+00	3.663561e+00	
4.945000e+01	0	0	1.259522e+01	1.281592e+01	
4.950000e+01	0	0	4.852878e+00	3.681794e-01	
4.955000e+01	0	0	-5.695115e+00	-8.572317e+00	
4.960000e+01	0	0	1.115434e+01	-1.825029e-01	
4.965000e+01	0	0	-7.303558e+00	-3.633729e+01	
4.970000e+01	0	0	-1.196510e+01	-3.671476e+01	
4.975000e+01	0	0	-2.130767e+01	3.436997e+00	
4.980000e+01	0	0	-6.050627e+00	-4.030316e+00	
4.985000e+01	0	0	4.924396e+00	5.116726e+00	
4.990000e+01	0	0	3.000661e+00	-1.565508e+01	
4.995000e+01	0	0	-1.950554e+01	-9.306354e+00	
50	0	0	1.020349e+01	1.149827e+01	
5.005000e+01	0	0	1.714765e+01	1.175802e+01	
5.010000e+01	0	0	2.521530e+00	-2.041465e+01	
5.015000e+01	0	0	-1.376731e+01	-1.710114e+01	
5.020000e+01	0	0	-1.128886e+01	1.595308e+01	
5.025000e+01	0	0	-7.432887e+00	1.505995e+01	
5.030000e+01	0	0	1.628205e+01	2.748913e+01	
5.035000e+01	0	0	2.342869e+01	5.934093e+00	
5.040000e+01	0	0	-5.819881e+00	1.171941e+01	
5.045000e+01	0	0	1.240128e+01	-3.966808e-01	
5.050000e+01	0	0	-1.507060e+01	3.465204e+00	
5.055000e+01	0	0	7.081760e+00	4.541115e+00	
5.060000e+01	0	0	-3.362199e+00	-1.766173e+01	
5.065000e+01	0	0	-1.607697e+01	1.079385e+01	
5.070000e+01	0	0	-1.447907e+01	-4.658884e-01	
5.075000e+01	0	0	3.574642e+00	3.138592e+00	
5.080000e+01	0	0	6.182596e+00	8.186236e+00	
5.085000e+01	0	0	3.394799e+00	7.662282e+00	
5.090000e+01	0	0	-1.143623e+01	-2.611617e+01	
5.095000e+01	0	0	7.336852e+00	-1.034640e+01	
51	0	0	-1.634141e+01	2.435995e+00	
5.105000e+01	0	0	-6.172192e+00	4.548329e+00	
5.110000e+01	0	0	8.646667e+00	1.835324e+00	
5.115000e+01	0	0	-1.072812e+01	-1.326680e+01	
5.120000e+01	0	0	1.750996e+01	9.636179e-01	
5.125000e+01	0	0	2.985779e-01	-1.072379e+01	
5.130000e+01	0	0	-1.434001e+00	1.908382e+01	
5.135000e+01	0	0	-1.227226e+01	8.099399e+00	
5.140000e+01	0	0	1.804728e+01	-1.224697e+00	
5.145000e+01	0	0	-5.861584e+00	9.608595e+00	
5.150000e+01	0	0	-1.154737e+01	1.205603e+00	
5.155000e+01	0	0	-6.624517e+00	-4.023114e+00	
5.160000e+01	0	0	6.533433e+00	-8.351306e+00	
5.165000e+01	0	0	1.509683e+01	-1.279607e+01	
5.170000e+01	0	0	-2.954356e+01	-6.230951e+00	
5.175000e+01	0	0	-2.597567e+00	9.398191e+00	
5.180000e+01	0	0	9.751098e+00	-2.225561e+01	
5.185000e+01	0	0	6.561250e-01	6.718129e+00	
5.190000e+01	0	0	7.156195e+00	-2.741596e+01	
5.195000e+01	0	0	-4.159917e+00	-4.007607e-01	
52	0	0	-2.457176e+01	-4.442299e+00	
5.205000e+01	0	0	-1.518108e+01	1.067064e+01	
5.210000e+01	0	0	-8.929927e+00	3.420159e+00	
5.215000e+01	0	0	-8.516799e+00	2.686720e+01	
5.220000e+01	0	0	-3.433210e+00	3.997296e+00	
5.225000e+01	0	0	-3.047420e+01	1.831444e+00	
5.230000e+01	0	0	-3.366716e+00	1.863267e-01	
5.235000e+01	0	0	-2.132103e+01	4.898939e+00	
5.240000e+01	0	0	2.305524e+01	-1.353007e+01	
5.245000e+01	0	0	7.811582e+00	-5.239407e-01	
5.250000e+01	0	0	-1.060831e+00	-4.145770e+00	
5.255000e+01	0	0	1.926345e+01	2.546647e+01	
5.260000e+01	0	0	-4.723192e+00	1.483692e+01	
5.265000e+01	0	0	6.873791e+00	-4.372606e+00	
5.270000e+01	0	0	-4.670146e+00	8.486342e+00	
5.275000e+01	0	0	-1.175030e+01	-2.378535e+01	
5.280000e+01	0	0	2.876077e+00	1.351218e+01	
5.285000e+01	0	0	-2.670812e+01	-3.271804e+00	
5.290000e+01	0	0	1.663848e+01	-1.474291e+01	
5.295000e+01	0	0	7.370658e+00	1.870395e+01	
53	0	0	-3.123035e+00	2.329449e-01	
5.305000e+01	0	0	-1.326076e-02	-8.974103e+00	
5.310000e+01	0	0	3.168448e+00	1.258642e+01	
5.315000e+01	0	0	1.749965e+01	1.153288e+01	
5.320000e+01	0	0	4.067793e-01	-7.461114e+00	
5.325000e+01	0	0	-2.133545e+01	9.207300e+00	
5.330000e+01	0	0	1.038608e+01	-6.457665e+00	
5.335000e+01	0	0	-4.431320e+00	7.085809e-01	
5.340000e+01	0	0	1.041171e+01	-2.136650e+01	
5.345000e+01	0	0	2.075738e+00	-8.788795e+00	
5.350000e+01	0	0	-5.479382e+00	2.203596e+00	
5.355000e+01	0	0	1.784055e+01	1.050985e+01	
5.360000e+01	0	0	-1.420276e+01	-3.879866e+00	
5.365000e+01	0	0	-6.442237e+00	7.895247e+00	
5.370000e+01	0	0	-7.978319e+00	-5.800932e-01	
5.375000e+01	0	0	1.175414e+01	-9.457277e+00	
5.380000e+01	0	0	9.976238e+00	1.437002e+01	
5.385000e+01	0	0	8.902261e+00	1.468202e+01	
5.390000e+01	0	0	-8.755019e+00	4.219163e+00	
5.395000e+01	0	0	-6.986932e+00	2.180947e+01	
54	0	0	5.580610e-02	2.413260e-01	
5.405000e+01	0	0	1.004659e+00	1.723050e+01	
5.410000e+01	0	0	-7.826980e-01	2.400394e+00	
5.415000e+01	0	0	1.216357e+01	1.029254e+01	
5.420000e+01	0	0	-5.568186e+00	1.473913e+01	
5.425000e+01	0	0	-2.219734e+01	8.241454e+00	
5.430000e+01	0	0	-1.229684e+01	9.047290e+00	
5.435000e+01	0	0	1.272969e+01	2.075425e+01	
5.440000e+01	0	0	1.703440e+01	-1.226585e+01	
5.445000e+01	0	0	8.947499e+00	1.193888e+01	
5.450000e+01	0	0	9.660533e+00	2.551634e+00	
5.455000e+01	0	0	-1.461460e+01	1.281655e+01	
5.460000e+01	0	0	1.138085e+01	2.416637e+01	
5.465000e+01	0	0	3.323517e+00	-6.004077e-01	
5.470000e+01	0	0	-1.041182e+01	1.338505e+01	
5.475000e+01	0	0	1.281149e+01	1.496277e+01	
5.480000e+01	0	0	5.774800e+00	-7.086902e-01	
5.485000e+01	0	0	2.616697e+00	-1.387255e+01	
5.490000e+01	0	0	2.218725e-01	6.613299e+00	
5.495000e+01	0	0	1.435655e+01	2.542446e+00	
55	0	0	-9.207850e+00	-1.796535e+01	
5.505000e+01	0	0	1.042812e+01	1.984098e+00	
5.510000e+01	0	0	-3.950498e+00	8.453739e-01	
5.515000e+01	0	0	1.574595e+01	1.774710e+01	
5.520000e+01	0	0	-3.762458e+01	-1.375567e+01	
5.525000e+01	0	0	-1.902916e+00	3.524447e+00	
5.530000e+01	0	0	-6.552689e+00	-1.932480e+01	
5.535000e+01	0	0	1.888667e+01	5.008887e+00	
5.540000e+01	0	0	-8.055419e+00	3.032072e+00	
5.545000e+01	0	0	1.184760e+01	-6.578220e+00	
5.550000e+01	0	0	9.067931e+00	-1.279042e+01	
5.555000e+01	0	0	7.986248e+00	-1.504585e+01	
5.560000e+01	0	0	-5.221342e+00	8.385949e-01	
5.565000e+01	0	0	8.399334e+00	-2.383727e+01	
5.570000e+01	0	0	-3.825976e+00	1.358180e+01	
5.575000e+01	0	0	-1.418384e+01	-1.562411e+01	
5.580000e+01	0	0	2.238776e+01	-1.285332e+01	
5.585000e+01	0	0	-2.249518e+00	1.292497e+01	
5.590000e+01	0	0	4.212035e+00	1.337477e+01	
5.595000e+01	0	0	9.622313e+00	-1.054471e+01	
56	0	0	6.836464e+00	8.037045e+00	
5.605000e+01	0	0	-2.221849e+00	-7.283267e+00	
5.610000e+01	0	0	1.547846e+00	1.452250e+01	
5.615000e+01	0	0	-1.486124e+01	1.068115e+01	
5.620000e+01	0	0	7.547780e-01	-9.419445e+00	
5.625000e+01	0	0	1.239855e-01	2.618101e+00	
5.630000e+01	0	0	3.095671e+00	2.979443e+00	
5.635000e+01	0	0	6.934449e+00	1.087782e+01	
5.640000e+01	0	0	-4.506501e+00	7.203375e+00	
5.645000e+01	0	0	2.364181e+01	-1.171614e+00	
5.650000e+01	0	0	-5.119880e+00	1.519268e+01	
5.655000e+01	0	0	-1.027794e+01	2.879385e+00	
5.660000e+01	0	0	1.521987e+01	-9.970434e+00	
5.665000e+01	0	0	-2.692113e+01	-1.239462e+01	
5.670000e+01	0	0	1.201661e+01	-1.980423e+01	
5.675000e+01	0	0	2.172925e+01	1.372208e+01	
5.680000e+01	0	0	-1.064388e+01	3.996694e-02	
5.685000e+01	0	0	-1.216927e+01	-5.210602e+00	
5.690000e+01	0	0	-1.328508e+01	1.086801e+01	
5.695000e+01	0	0	-1.895283e+00	3.802833e+00	
57	0	0	-3.031645e+01	-1.874008e+01	
5.705000e+01	0	0	1.078609e+01	7.733941e+00	
5.710000e+01	0	0	1.604405e+01	1.194600e+01	
5.715000e+01	0	0	9.101457e+00	1.708714e+00	
5.720000e+01	0	0	-1.139954e+01	-4.560863e-03	
5.725000e+01	0	0	7.947299e+00	-1.080286e+01	
5.730000e+01	0	0	-2.272985e+01	9.618153e+00	
5.735000e+01	0	0	1.106833e+01	-1.762159e+01	
5.740000e+01	0	0	-5.261997e+00	-4.041720e+00	
5.745000e+01	0	0	3.259457e+00	-1.604656e+01	
5.750000e+01	0	0	-1.053781e+01	-3.093537e+01	
5.755000e+01	0	0	-1.761693e+01	3.057661e+00	
5.760000e+01	0	0	2.826940e+00	-1.978979e+01	
5.765000e+01	0	0	3.844632e+00	1.796967e+00	
5.770000e+01	0	0	1.258640e+00	2.052779e+01	
5.775000e+01	0	0	2.033544e+01	-1.817520e+01	
5.780000e+01	0	0	-4.949940e+00	4.232377e+00	
5.785000e+01	0	0	1.960907e+01	-3.252898e+00	
5.790000e+01	0	0	8.057063e+00	-1.172840e+01	
5.795000e+01	0	0	-9.376143e+00	1.064064e+01	
58	0	0	-8.104714e+00	2.072918e+01	
5.805000e+01	0	0	-1.858763e+01	-5.532532e+00	
5.810000e+01	0	0	1.988540e+01	2.653672e+00	
5.815000e+01	0	0	9.823276e+00	-5.247290e+00	
5.820000e+01	0	0	-7.779187e+00	1.421992e+01	
5.825000e+01	0	0	-7.177783e-01	1.289148e+00	
5.830000e+01	0	0	-2.819226e-01	2.551161e+00	
5.835000e+01	0	0	-9.044226e+00	1.448734e+01	
5.840000e+01	0	0	-3.609335e+00	1.088154e+01	
5.845000e+01	0	0	5.634147e+00	-7.625635e+00	
5.850000e+01	0	0	-9.471440e+00	-1.208738e+01	
5.855000e+01	0	0	9.129048e+00	1.862758e+01	
5.860000e+01	0	0	1.337927e+01	-3.218288e+00	
5.865000e+01	0	0	2.893080e+01	-2.272060e+01	
5.870000e+01	0	0	2.074466e+00	-7.328209e+00	
5.875000e+01	0	0	-2.759338e+00	-2.728627e+00	
5.880000e+01	0	0	1.775947e+01	5.359972e+00	
5.885000e+01	0	0	-1.044176e+01	-8.182604e+00	
5.890000e+01	0	0	-9.111391e-01	-2.437257e+01	
5.895000e+01	0	0	-1.798302e+01	1.215553e+01	
59	0	0	-2.328549e+01	1.371324e+01	
5.905000e+01	0	0	-3.017005e+00	2.566710e+01	
5.910000e+01	0	0	-3.682616e-01	3.178685e+00	
5.915000e+01	0	0	1.135896e+01	1.776335e+00	
5.920000e+01	0	0	9.870699e-01	-3.401509e+00	
5.925000e+01	0	0	1.887581e+01	1.188262e+01	
5.930000e+01	0	0	1.623037e+01	8.870328e+00	
5.935000e+01	0	0	2.258383e+01	-3.702535e+00	
5.940000e+01	0	0	-1.395596e+01	-5.568895e-01	
5.945000e+01	0	0	2.182518e+01	-1.444070e+01	
5.950000e+01	0	0	-1.228165e+01	-1.058466e+01	
5.955000e+01	0	0	-1.220416e+01	6.356707e+00	
5.960000e+01	0	0	2.124397e+01	-1.950762e+01	
5.965000e+01	0	0	-2.211443e+00	2.662655e-01	
5.970000e+01	0	0	-2.116332e+01	2.204073e+01	
5.975000e+01	0	0	1.950833e+01	1.018126e+01	
5.980000e+01	0	0	-1.646406e+01	4.365369e+00	
5.985000e+01	0	0	1.906045e+01	6.702156e+00	
5.990000e+01	0	0	1.915606e+01	3.953268e+00	
5.995000e+01	0	0	-3.891861e+00	-3.338219e+00	
60	0	0	3.329904e+00	-1.948031e+01	
6.005000e+01	0	0	-1.727112e+00	-2.468072e+00	
6.010000e+01	0	0	-1.565653e+01	1.493063e+01	
6.015000e+01	0	0	1.189201e+01	1.837946e+00	
6.020000e+01	0	0	-1.718295e+01	-1.618513e+01	
6.025000e+01	0	0	8.289538e+00	-1.126573e+01	
6.030000e+01	0	0	5.187528e+00	-1.107640e+01	
6.035000e+01	0	0	-3.885109e+00	3.133903e+01	
6.040000e+01	0	0	1.906255e+00	-6.054853e+00	
6.045000e+01	0	0	1.017036e+01	1.579988e+01	
6.050000e+01	0	0	-5.237255e+00	-1.270853e+01	
6.055000e+01	0	0	-9.955839e-01	3.589855e+00	
6.060000e+01	0	0	5.828478e-02	-1.534036e+01	
6.065000e+01	0	0	-1.839869e+01	8.471214e+00	
6.070000e+01	0	0	2.110404e+00	-8.245803e+00	
6.075000e+01	0	0	-1.226981e+00	-8.853325e+00	
6.080000e+01	0	0	-1.035299e+01	1.441274e+01	
6.085000e+01	0	0	-1.771032e+01	-4.613272e+00	
6.090000e+01	0	0	-5.555815e+00	-1.417942e+01	
6.095000e+01	0	0	6.008974e+00	1.308276e+00	
61	0	0	1.997653e+00	-9.108609e+00	
6.105000e+01	0	0	-1.276146e+01	2.104052e+01	
6.110000e+01	0	0	7.339139e+00	-2.834489e+00	
6.115000e+01	0	0	-1.033432e+00	-9.255507e-01	
6.120000e+01	0	0	1.382541e+01	-1.646963e+01	
6.125000e+01	0	0	-9.736013e+00	2.897385e+01	
6.130000e+01	0	0	-3.992203e+00	-9.891580e-01	
6.135000e+01	0	0	9.767745e+00	-9.694665e+00	
6.140000e+01	0	0	1.954928e+01	-2.850856e+01	
6.145000e+01	0	0	-1.466622e+00	-9.607001e+00	
6.150000e+01	0	0	-7.821463e+00	1.041907e+01	
6.155000e+01	0	0	1.121259e+01	1.045468e-01	
6.160000e+01	0	0	-1.479708e+01	1.199145e+01	
6.165000e+01	0	0	-7.055693e+00	-2.084976e+01	
6.170000e+01	0	0	2.583713e+01	7.542845e+00	
6.175000e+01	0	0	-1.458281e+01	-1.082891e+01	
6.180000e+01	0	0	1.150142e+01	1.834410e+00	
6.185000e+01	0	0	-1.908273e+01	1.800193e+01	
6.190000e+01	0	0	8.597689e+00	8.003710e+00	
6.195000e+01	0	0	1.931526e+00	3.135130e+00	
62	0	0	-9.441581e+00	9.156195e+00	
6.205000e+01	0	0	-5.416512e+00	2.643458e+00	
6.210000e+01	0	0	-6.121532e+00	1.532044e+01	
6.215000e+01	0	0	-2.949864e+00	-6.229860e+00	
6.220000e+01	0	0	-4.581092e+00	-1.707704e+01	
6.225000e+01	0	0	-7.179592e+00	1.360717e+00	
6.230000e+01	0	0	1.964667e+01	-1.142016e+01	
6.235000e+01	0	0	-7.779582e+00	-6.122753e+00	
6.240000e+01	0	0	3.397971e+01	-2.069123e+00	
6.245000e+01	0	0	1.333306e+01	5.412457e+00	
6.250000e+01	0	0	3.299145e+00	1.368700e+01	
6.255000e+01	0	0	3.664149e+00	1.326405e+01	
6.260000e+01	0	0	-3.153207e+00	1.522887e+01	
6.265000e+01	0	0	-4.408539e-01	1.942706e+01	
6.270000e+01	0	0	-1.796459e-01	-1.583243e+01	
6.275000e+01	0	0	1.288451e+01	6.786654e+00	
6.280000e+01	0	0	-2.120090e+00	3.419325e+00	
6.285000e+01	0	0	4.860976e+00	-2.675410e+01	
6.290000e+01	0	0	6.303425e+00	1.424237e+01	
6.295000e+01	0	0	4.536144e-01	-8.119367e+00	
63	0	0	-2.495540e+00	-4.095080e+00	
6.305000e+01	0	0	8.429198e+00	-6.986410e+00	
6.310000e+01	0	0	-3.253293e+00	-1.000456e+01	
6.315000e+01	0	0	-6.611873e+00	-2.470106e+00	
6.320000e+01	0	0	8.716623e+00	2.841779e+01	
6.325000e+01	0	0	-1.580937e+01	-5.190072e+00	
6.330000e+01	0	0	-4.155967e+00	1.228810e+00	
6.335000e+01	0	0	-6.994937e+00	8.699972e+00	
6.340000e+01	0	0	-1.693192e+00	1.056818e+00	
6.345000e+01	0	0	7.986670e+00	-4.633538e+00	
6.350000e+01	0	0	9.279996e+00	-4.969932e-01	
6.355000e+01	0	0	3.374968e+00	6.696083e+00	
6.360000e+01	0	0	-1.505450e+01	1.419090e+01	
6.365000e+01	0	0	-4.450806e+00	7.418210e+00	
6.370000e+01	0	0	-1.571029e+00	2.093269e+01	
6.375000e+01	0	0	7.848243e+00	2.742657e+00	
6.380000e+01	0	0	-2.487342e-02	-1.101457e+01	
6.385000e+01	0	0	-6.401585e+00	4.107445e+00	
6.390000e+01	0	0	9.588357e+00	6.374787e+00	
6.395000e+01	0	0	-7.667207e+00	-1.315811e+00	
64	0	0	-1.229898e+01	4.955705e+00	
6.405000e+01	0	0	1.156911e+01	1.253825e+01	
6.410000e+01	0	0	-1.862032e+00	-1.796550e+01	
6.415000e+01	0	0	1.964987e+01	-2.714349e+00	
6.420000e+01	0	0	4.106021e+00	1.561563e+00	
6.425000e+01	0	0	1.036851e+01	7.392547e+00	
6.430000e+01	0	0	-7.030276e+00	-1.453376e+01	
6.435000e+01	0	0	-2.909280e+00	-9.521280e-02	
6.440000e+01	0	0	8.216130e+00	-1.350314e+01	
6.445000e+01	0	0	-1.525554e+00	8.596122e+00	
6.450000e+01	0	0	-1.853385e+01	-1.308835e+01	
6.455000e+01	0	0	8.466880e+00	9.173523e+00	
6.460000e+01	0	0	1.771908e+00	-7.384176e+00	
6.465000e+01	0	0	4.333283e-01	-4.769258e+00	
6.470000e+01	0	0	-3.189872e+00	-6.524570e+00	
6.475000e+01	0	0	-1.714433e+01	9.912390e-01	
