Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1
4.525000e+01	0	0	-1.240032e+01	1.247291e+01	
4.530000e+01	0	0	-1.200792e+00	2.083460e+00	
4.535000e+01	0	0	-8.653916e+00	-2.509305e+00	
4.540000e+01	0	0	1.652372e+01	2.591122e+01	
4.545000e+01	0	0	1.162163e+01	-6.537519e-01	
4.550000e+01	0	0	9.502649e-01	1.566541e-01	
4.555000e+01	0	0	-8.238936e+00	-1.754815e+00	
4.560000e+01	0	0	2.608084e+00	1.433091e+01	
4.565000e+01	0	0	-1.366132e+00	-1.826015e+01	
4.570000e+01	0	0	-2.440801e+00	-4.039801e+00	
4.575000e+01	0	0	1.544982e+01	4.573852e+00	
4.580000e+01	0	0	5.294806e+00	-3.254314e+00	
4.585000e+01	0	0	8.649348e-01	3.136069e+01	
4.590000e+01	0	0	-8.525613e+00	2.868415e+00	
4.595000e+01	0	0	2.126796e+01	-7.526240e+00	
46	0	0	-2.218788e+00	2.015363e+00	
4.605000e+01	0	0	-1.608936e+00	-2.632320e+01	
4.610000e+01	0	0	9.527928e-01	2.118200e+01	
4.615000e+01	0	0	1.154640e+01	2.517793e+01	
4.620000e+01	0	0	-2.448406e+01	1.269418e+01	
4.625000e+01	0	0	-1.896183e+01	-3.275403e-01	
4.630000e+01	0	0	1.687999e+01	-2.862259e+01	
4.635000e+01	0	0	-6.486101e+00	-7.618658e+00	
4.640000e+01	0	0	1.763859e+01	3.864986e+00	
4.645000e+01	0	0	9.408216e+00	-1.696365e+01	
4.650000e+01	0	0	-3.782614e+00	-2.816093e+00	
4.655000e+01	0	0	4.680020e+00	-6.385330e+00	
4.660000e+01	0	0	1.647932e+01	-4.204375e+00	
4.665000e+01	0	0	8.483613e+00	-1.340845e+01	
4.670000e+01	0	0	-1.092313e+01	-1.220766e+01	
4.675000e+01	0	0	-7.722692e+00	6.916073e+00	
4.680000e+01	0	0	-6.336455e+00	9.978408e+00	
4.685000e+01	0	0	-6.744738e+00	3.419372e+00	
4.690000e+01	0	0	-3.869823e+00	2.536117e+01	
4.695000e+01	0	0	1.189495e+01	6.180672e+00	
47	0	0	4.604885e+00	-8.897294e+00	
4.705000e+01	0	0	-9.885859e+00	-7.515024e+00	
4.710000e+01	0	0	6.288661e+00	1.055152e+01	
4.715000e+01	0	0	-7.499278e-01	5.698442e-01	
4.720000e+01	0	0	-4.096317e+00	-8.760501e+00	
4.725000e+01	0	0	2.176539e+00	-1.444765e+00	
4.730000e+01	0	0	-9.098046e+00	-1.553327e+01	
4.735000e+01	0	0	1.929808e+00	-9.232150e+00	
4.740000e+01	0	0	4.409492e+00	4.690767e+00	
4.745000e+01	0	0	8.297716e+00	-8.684548e+00	
4.750000e+01	0	0	4.630404e-01	1.312958e+01	
4.755000e+01	0	0	1.038750e+01	4.646080e+00	
4.760000e+01	0	0	6.036622e+00	-2.508270e+00	
4.765000e+01	0	0	-2.749330e+00	-6.904685e+00	
4.770000e+01	0	0	5.932035e+00	-8.661447e+00	
4.775000e+01	0	0	7.126915e+00	1.296763e+01	
4.780000e+01	0	0	2.704908e+00	2.475673e+01	
4.785000e+01	0	0	-2.577174e+00	1.257710e+01	
4.790000e+01	0	0	1.361624e+01	-3.887372e+00	
4.795000e+01	0	0	9.099620e+00	9.635028e+00	
48	0	0	4.241561e+00	-4.867032e-01	
4.805000e+01	0	0	3.231690e+00	-8.783624e+00	
4.810000e+01	0	0	-2.324461e+01	1.423906e+01	
4.815000e+01	0	0	-3.765878e+00	-2.546994e+01	
4.820000e+01	0	0	-3.378556e+00	1.675477e+01	
4.825000e+01	0	0	-7.790574e-01	1.376785e+00	
4.830000e+01	0	0	6.944600e+00	1.286878e+01	
4.835000e+01	0	0	1.372480e+01	7.974205e+00	
4.840000e+01	0	0	1.461722e+01	-1.129128e+01	
4.845000e+01	0	0	1.242394e+01	-2.211133e+01	
4.850000e+01	0	0	-1.140659e+01	2.056124e+00	
4.855000e+01	0	0	6.921707e+00	-9.127896e+00	
4.860000e+01	0	0	-2.131710e+01	-1.757102e+00	
4.865000e+01	0	0	-3.479719e+00	1.026855e+00	
4.870000e+01	0	0	6.083346e+00	-1.800672e+01	
4.875000e+01	0	0	8.738029e+00	-3.950218e+00	
4.880000e+01	0	0	-1.098985e+01	-1.082798e+01	
4.885000e+01	0	0	1.764068e+01	8.532014e+00	
4.890000e+01	0	0	1.308740e+01	2.477769e+01	
4.895000e+01	0	0	5.528949e+00	-7.132155e+00	
49	0	0	-4.806488e+00	-1.296636e-01	
4.905000e+01	0	0	-1.545865e+01	-9.107466e-01	
4.910000e+01	0	0	9.148129e+00	-1.117464e+01	
4.915000e+01	0	0	-2.557658e+01	-1.100367e+01	
4.920000e+01	0	0	1.913055e+00	-1.428557e+01	
4.925000e+01	0	0	1.800936e+01	1.518657e+00	
4.930000e+01	0	0	1.285680e+00	5.400304e-01	
4.935000e+01	0	0	5.188873e+00	1.542699e+01	
4.940000e+01	0	0	-8.820517e+00	-5.290955e+00	
4.945000e+01	0	0	-4.311202e+00	-2.569985e+01	
4.950000e+01	0	0	-4.965192e+00	-1.282187e+01	
4.955000e+01	0	0	1.206769e+01	1.987486e+00	
4.960000e+01	0	0	2.555678e+00	-7.427330e+00	
4.965000e+01	0	0	-3.128821e+00	1.572924e+01	
4.970000e+01	0	0	-2.451864e+00	-6.401764e+00	
4.975000e+01	0	0	8.301161e+00	1.529605e+01	
4.980000e+01	0	0	-3.806439e+00	-2.311824e+01	
4.985000e+01	0	0	6.491721e+00	2.790502e+00	
4.990000e+01	0	0	1.157100e+01	-1.666171e-01	
4.995000e+01	0	0	-1.577314e+01	1.615867e+00	
50	0	0	2.495475e+01	-1.349166e+01	
5.005000e+01	0	0	-1.002495e+01	8.540969e+00	
5.010000e+01	0	0	5.666109e+00	-1.386227e+01	
5.015000e+01	0	0	-2.787730e+00	2.569033e+00	
5.020000e+01	0	0	-1.142626e+01	-8.978297e+00	
5.025000e+01	0	0	-1.707136e+01	2.649668e-01	
5.030000e+01	0	0	9.932539e+00	2.639652e+00	
5.035000e+01	0	0	1.586874e+01	-1.525539e+00	
5.040000e+01	0	0	4.458251e+00	3.937406e+00	
5.045000e+01	0	0	-2.026525e+01	5.243716e+00	
5.050000e+01	0	0	2.538080e+01	-1.867227e+00	
5.055000e+01	0	0	-5.862258e+00	4.217991e+00	
5.060000e+01	0	0	3.006628e+01	1.918663e+01	
5.065000e+01	0	0	-3.362770e+00	1.683702e+01	
5.070000e+01	0	0	1.292340e+01	2.533665e+00	
5.075000e+01	0	0	3.426132e+00	-1.372878e+01	
5.080000e+01	0	0	-1.646066e+01	-9.281676e+00	
5.085000e+01	0	0	2.724136e+01	-1.175153e+01	
5.090000e+01	0	0	-6.647247e+00	-1.937018e+01	
5.095000e+01	0	0	6.447184e+00	-1.493550e+01	
51	0	0	-6.487716e+00	1.965579e+01	
5.105000e+01	0	0	2.078490e+01	-1.913436e+01	
5.110000e+01	0	0	-1.436639e+01	5.423151e+00	
5.115000e+01	0	0	6.095259e+00	1.158141e+01	
5.120000e+01	0	0	-1.698769e+01	1.306002e+00	
5.125000e+01	0	0	2.304093e+00	-1.920946e+00	
5.130000e+01	0	0	-1.056087e+01	-1.447600e+00	
5.135000e+01	0	0	7.088602e+00	1.305476e+01	
5.140000e+01	0	0	-1.998630e+01	2.137466e+01	
5.145000e+01	0	0	-9.942994e+00	2.049532e+01	
5.150000e+01	0	0	6.176851e-02	-1.507976e+00	
5.155000e+01	0	0	-3.914191e+00	9.896153e+00	
5.160000e+01	0	0	4.115285e+00	-1.197011e+01	
5.165000e+01	0	0	5.061201e-01	-4.429510e+00	
5.170000e+01	0	0	-3.528908e+00	-1.361039e+01	
5.175000e+01	0	0	-1.370884e+01	1.118814e+01	
5.180000e+01	0	0	-9.145479e+00	2.804505e+01	
5.185000e+01	0	0	6.365876e+00	1.628757e+00	
5.190000e+01	0	0	-6.278564e+00	-3.635689e+00	
5.195000e+01	0	0	2.316651e+00	2.767225e+00	
52	0	0	1.988646e+01	-1.365257e+01	
5.205000e+01	0	0	1.726484e+01	5.818851e+00	
5.210000e+01	0	0	-3.438989e-01	1.662524e+01	
5.215000e+01	0	0	4.654665e+00	-2.822397e+01	
5.220000e+01	0	0	-9.907193e+00	-7.049297e+00	
5.225000e+01	0	0	3.483631e+00	-5.828317e+00	
5.230000e+01	0	0	-1.323293e+01	-2.805680e+01	
5.235000e+01	0	0	-1.070463e+01	3.436892e+01	
5.240000e+01	0	0	-3.483576e+00	8.424884e+00	
5.245000e+01	0	0	8.646608e+00	1.833389e+01	
5.250000e+01	0	0	-2.789993e+00	2.803197e+00	
5.255000e+01	0	0	-7.779190e+00	3.511934e+00	
5.260000e+01	0	0	-3.240677e+00	-5.928762e+00	
5.265000e+01	0	0	2.594913e+01	-1.568109e+01	
5.270000e+01	0	0	-9.721636e+00	-2.509660e+00	
5.275000e+01	0	0	4.130703e+00	1.168522e+01	
5.280000e+01	0	0	-9.560145e+00	1.713677e+01	
5.285000e+01	0	0	4.409432e+00	-2.137175e+00	
5.290000e+01	0	0	-1.807105e+00	4.565588e+00	
5.295000e+01	0	0	-1.007330e+01	9.145279e+00	
53	0	0	2.117639e+01	-1.047923e+01	
5.305000e+01	0	0	1.708848e+01	4.888900e+00	
5.310000e+01	0	0	2.095332e+01	2.965907e+00	
5.315000e+01	0	0	2.080873e+01	9.137737e+00	
5.320000e+01	0	0	-3.834412e+00	3.461003e+01	
5.325000e+01	0	0	-2.928488e+00	3.040810e+00	
5.330000e+01	0	0	6.695665e-01	-5.102143e+00	
5.335000e+01	0	0	-8.652883e+00	3.674999e+00	
5.340000e+01	0	0	-2.254240e+01	-1.014604e+01	
5.345000e+01	0	0	9.355549e+00	-6.650578e+00	
5.350000e+01	0	0	7.673799e+00	1.339812e+01	
5.355000e+01	0	0	-1.610750e+01	1.776221e+01	
5.360000e+01	0	0	1.412767e+01	2.161855e+01	
5.365000e+01	0	0	6.056686e+00	1.730071e+01	
5.370000e+01	0	0	-1.131762e+01	-1.113240e+01	
5.375000e+01	0	0	1.085095e+01	7.908809e+00	
5.380000e+01	0	0	-1.203845e+01	-4.220865e+00	
5.385000e+01	0	0	-4.967544e-01	1.684661e+01	
5.390000e+01	0	0	7.826787e+00	-1.565145e+01	
5.395000e+01	0	0	4.805369e+00	-8.657015e+00	
54	0	0	3.968279e+01	4.133912e+00	
5.405000e+01	0	0	1.038133e+01	9.851948e+00	
5.410000e+01	0	0	-3.248690e+00	1.917726e+01	
5.415000e+01	0	0	9.779212e+00	-1.080457e+01	
5.420000e+01	0	0	-7.383781e+00	7.413575e+00	
5.425000e+01	0	0	7.074162e+00	5.235260e+00	
5.430000e+01	0	0	4.999289e+00	1.476609e+01	
5.435000e+01	0	0	5.039021e+00	2.379291e+00	
5.440000e+01	0	0	4.015561e-01	-9.672049e+00	
5.445000e+01	0	0	7.934332e-01	-5.958490e+00	
5.450000e+01	0	0	-8.951871e+00	9.086818e+00	
5.455000e+01	0	0	-1.812119e+01	-1.815447e+01	
5.460000e+01	0	0	-1.759985e+01	5.356082e-01	
5.465000e+01	0	0	-5.598027e+00	-2.199809e+00	
5.470000e+01	0	0	5.513457e+00	-1.455323e+01	
5.475000e+01	0	0	-4.104652e+00	-2.125731e+01	
5.480000e+01	0	0	-1.327003e+00	-7.453632e+00	
5.485000e+01	0	0	-1.208640e+00	-2.705632e+00	
5.490000e+01	0	0	1.574396e+01	1.798609e+01	
5.495000e+01	0	0	-1.111862e+01	1.951387e+01	
55	0	0	7.636367e+00	-8.299376e+00	
5.505000e+01	0	0	1.991466e+01	3.687104e+00	
5.510000e+01	0	0	7.567426e+00	-1.341440e+01	
5.515000e+01	0	0	-1.767635e+00	-3.727704e+00	
5.520000e+01	0	0	-2.180290e+01	1.651952e-01	
5.525000e+01	0	0	-4.928948e+00	7.415307e-01	
5.530000e+01	0	0	1.350072e+01	-3.696035e+00	
5.535000e+01	0	0	-3.392576e+01	7.760940e+00	
5.540000e+01	0	0	-1.320734e+01	-7.082731e+00	
5.545000e+01	0	0	-5.241084e+00	-1.530251e+01	
5.550000e+01	0	0	1.786704e+01	3.231708e+00	
5.555000e+01	0	0	-7.371292e+00	-1.575756e+01	
5.560000e+01	0	0	1.343719e+01	-4.552019e+00	
5.565000e+01	0	0	1.253979e+01	1.775897e+01	
5.570000e+01	0	0	-1.296844e+01	-1.140640e+01	
5.575000e+01	0	0	9.164471e+00	1.013134e+01	
5.580000e+01	0	0	3.157672e+00	5.070596e+00	
5.585000e+01	0	0	-2.671482e+01	8.032855e+00	
5.590000e+01	0	0	-2.056692e+01	-3.765851e+00	
5.595000e+01	0	0	-4.120525e+00	3.320936e-02	
56	0	0	1.917616e+00	-1.406515e+01	
5.605000e+01	0	0	-8.657713e+00	-9.054175e-01	
5.610000e+01	0	0	-2.463457e+01	1.671975e+01	
5.615000e+01	0	0	1.979514e+01	-1.597799e+01	
5.620000e+01	0	0	8.767790e+00	-1.004692e+01	
5.625000e+01	0	0	-1.284689e+01	-3.882272e+00	
5.630000e+01	0	0	-5.736155e+00	-4.825770e+00	
5.635000e+01	0	0	1.591844e+01	-2.762489e+01	
5.640000e+01	0	0	-2.455793e+01	4.763238e+00	
5.645000e+01	0	0	7.446971e+00	-3.763599e+00	
5.650000e+01	0	0	-7.484224e+00	1.815229e+01	
5.655000e+01	0	0	5.984025e-01	-9.599657e+00	
5.660000e+01	0	0	1.181868e+00	8.948837e+00	
5.665000e+01	0	0	-1.356933e+01	-1.045204e+01	
5.670000e+01	0	0	7.162480e+00	-5.827651e+00	
5.675000e+01	0	0	-3.273683e+00	7.797218e+00	
5.680000e+01	0	0	-1.299051e+01	-6.534543e+00	
5.685000e+01	0	0	-2.420656e+01	1.352143e+00	
5.690000e+01	0	0	-2.901175e-01	1.619970e-01	
5.695000e+01	0	0	-1.117469e+01	2.944735e+00	
57	0	0	-2.857128e+00	-9.400414e+00	
5.705000e+01	0	0	1.974293e+01	4.484602e+00	
5.710000e+01	0	0	-9.125398e+00	2.302604e+00	
5.715000e+01	0	0	-8.100984e+00	-1.950114e+00	
5.720000e+01	0	0	5.726112e+00	5.365437e-01	
5.725000e+01	0	0	-1.448967e+01	-5.561860e+00	
5.730000e+01	0	0	-5.355555e-01	1.567885e+01	
5.735000e+01	0	0	7.493318e+00	1.609923e+01	
5.740000e+01	0	0	-4.193290e+00	-1.499990e+01	
5.745000e+01	0	0	-1.538940e+01	3.517800e+01	
5.750000e+01	0	0	5.298008e+00	1.295133e+01	
5.755000e+01	0	0	-3.560089e+00	1.686136e+01	
5.760000e+01	0	0	-1.162173e-01	1.511280e+00	
5.765000e+01	0	0	-1.264279e+01	2.494123e+01	
5.770000e+01	0	0	2.708029e+01	4.296651e+00	
5.775000e+01	0	0	-1.141189e+00	-1.144211e+01	
5.780000e+01	0	0	1.258557e+01	6.456351e+00	
5.785000e+01	0	0	9.537933e+00	1.496352e+01	
5.790000e+01	0	0	1.532617e+01	-1.626146e+01	
5.795000e+01	0	0	2.604980e+01	9.304828e+00	
58	0	0	2.796860e+00	3.015207e+00	
5.805000e+01	0	0	8.098168e+00	-7.288107e+00	
5.810000e+01	0	0	-1.866786e-01	3.936705e+01	
5.815000e+01	0	0	-2.325432e+01	4.802347e+00	
5.820000e+01	0	0	-1.170033e+01	-2.071316e+01	
5.825000e+01	0	0	2.178405e+01	-1.213997e+00	
5.830000e+01	0	0	1.475307e+01	1.641570e+01	
5.835000e+01	0	0	-2.382180e+00	-2.373053e+00	
5.840000e+01	0	0	-1.040770e+01	-1.007623e+01	
5.845000e+01	0	0	1.443497e+01	-2.537552e+01	
5.850000e+01	0	0	4.507025e+00	-4.970212e+00	
5.855000e+01	0	0	-4.004898e+00	-1.776980e+00	
5.860000e+01	0	0	-5.944799e+00	-4.966766e+00	
5.865000e+01	0	0	-1.044398e+01	7.054032e+00	
5.870000e+01	0	0	-2.420133e+00	-9.327512e+00	
5.875000e+01	0	0	3.118758e+00	-5.203196e+00	
5.880000e+01	0	0	-2.273808e+01	9.261177e+00	
5.885000e+01	0	0	1.352473e+01	-1.331598e-01	
5.890000e+01	0	0	-4.566636e+00	-1.002762e+00	
5.895000e+01	0	0	1.932329e+01	-1.132692e+01	
59	0	0	-7.812333e+00	1.962466e+00	
5.905000e+01	0	0	2.832387e+00	3.573399e+00	
5.910000e+01	0	0	-8.182179e+00	2.977982e+00	
5.915000e+01	0	0	3.645269e+00	1.860700e+01	
5.920000e+01	0	0	2.079836e+00	-9.441081e-01	
5.925000e+01	0	0	-1.033669e+01	-1.458543e+01	
5.930000e+01	0	0	1.768325e+01	-1.295457e+01	
5.935000e+01	0	0	-6.957807e+00	-2.383260e+00	
5.940000e+01	0	0	5.682009e+00	7.488256e+00	
5.945000e+01	0	0	6.198773e+00	6.892931e+00	
5.950000e+01	0	0	8.869472e+00	-1.727470e+01	
5.955000e+01	0	0	2.033620e-01	-2.372606e+01	
5.960000e+01	0	0	9.053491e-01	-1.432100e+01	
5.965000e+01	0	0	-6.219278e+00	-1.273131e-01	
5.970000e+01	0	0	-1.961768e+01	4.375921e+00	
5.975000e+01	0	0	-2.970043e+00	1.893222e+01	
5.980000e+01	0	0	-7.373626e-01	5.798203e+00	
5.985000e+01	0	0	1.038018e+01	2.410419e+00	
5.990000e+01	0	0	3.213913e+01	-1.602603e+01	
5.995000e+01	0	0	-4.260460e+00	3.017327e+01	
60	0	0	1.346395e+01	7.407069e+00	
6.005000e+01	0	0	1.316535e+01	-1.241582e+01	
6.010000e+01	0	0	1.481504e+01	-1.112137e+01	
6.015000e+01	0	0	-6.428578e+00	-6.521482e+00	
6.020000e+01	0	0	1.157790e+01	-2.843552e+01	
6.025000e+01	0	0	2.448792e+00	-1.143941e+01	
6.030000e+01	0	0	-1.457469e+01	1.855163e+01	
6.035000e+01	0	0	-6.421117e-01	-3.068018e+00	
6.040000e+01	0	0	-4.533415e+00	-1.779852e+01	
6.045000e+01	0	0	-1.669597e+01	8.111315e+00	
6.050000e+01	0	0	1.463015e+01	1.706596e+01	
6.055000e+01	0	0	6.612297e+00	-1.039214e+01	
6.060000e+01	0	0	-2.585052e+00	9.629058e+00	
6.065000e+01	0	0	-4.271811e+00	-2.700948e+01	
6.070000e+01	0	0	-8.668755e+00	-1.711345e+01	
6.075000e+01	0	0	1.921700e+01	-1.724853e+01	
6.080000e+01	0	0	-9.282662e+00	1.922886e+00	
6.085000e+01	0	0	-7.513395e+00	2.397694e+00	
6.090000e+01	0	0	-9.158981e+00	2.392177e+01	
6.095000e+01	0	0	1.315532e+01	4.622235e+00	
61	0	0	6.617410e-01	6.170419e+00	
6.105000e+01	0	0	1.627705e+01	1.603564e+01	
6.110000e+01	0	0	-1.485986e+01	3.170114e+00	
6.115000e+01	0	0	4.090813e+00	-2.742749e+00	
6.120000e+01	0	0	2.783401e+00	2.818600e+01	
6.125000e+01	0	0	5.474561e+00	2.317288e-01	
6.130000e+01	0	0	-2.586182e+01	-2.654691e+00	
6.135000e+01	0	0	1.739946e+00	2.281308e+01	
6.140000e+01	0	0	-2.809674e+01	-6.844973e-01	
6.145000e+01	0	0	1.336296e+00	5.985641e+00	
6.150000e+01	0	0	-1.124921e+01	-7.276664e+00	
6.155000e+01	0	0	-5.631668e+00	-6.743052e+00	
6.160000e+01	0	0	4.063435e-01	-1.777813e+00	
6.165000e+01	0	0	-1.644027e+01	1.388773e+01	
6.170000e+01	0	0	1.310004e+01	1.329948e+01	
6.175000e+01	0	0	1.554909e+00	5.700859e+00	
6.180000e+01	0	0	-2.483944e+00	9.820104e-01	
6.185000e+01	0	0	-1.581707e+01	1.776297e+00	
6.190000e+01	0	0	5.833988e+00	-2.373156e+01	
6.195000e+01	0	0	1.727908e+01	4.250091e+00	
62	0	0	-1.678031e+00	3.908173e+00	
6.205000e+01	0	0	1.656630e+01	1.414573e+01	
6.210000e+01	0	0	1.456139e+01	8.424052e+00	
6.215000e+01	0	0	-7.428798e+00	-5.093499e+00	
6.220000e+01	0	0	-1.403164e+01	-6.867893e+00	
6.225000e+01	0	0	-6.879783e+00	1.529702e+01	
6.230000e+01	0	0	-6.891522e+00	1.651779e+01	
6.235000e+01	0	0	-9.899933e-01	-2.317933e+00	
6.240000e+01	0	0	2.385115e+01	2.182136e+01	
6.245000e+01	0	0	1.241340e+01	1.465816e+01	
6.250000e+01	0	0	1.588114e+01	-5.475317e+00	
6.255000e+01	0	0	-5.334383e+00	1.137880e+00	
6.260000e+01	0	0	-1.945942e+01	-1.442371e+00	
6.265000e+01	0	0	1.508582e+01	-1.590775e+01	
6.270000e+01	0	0	-1.290869e+01	1.094867e+01	
6.275000e+01	0	0	-5.053193e+00	1.854967e+00	
6.280000e+01	0	0	-9.909577e+00	-1.690023e+01	
6.285000e+01	0	0	-3.997079e-01	1.294083e+01	
6.290000e+01	0	0	-2.360160e+01	2.072752e+01	
6.295000e+01	0	0	3.917972e+00	1.330497e+01	
63	0	0	-1.047762e+01	-1.083525e+01	
6.305000e+01	0	0	-6.928122e+00	3.969932e+00	
6.310000e+01	0	0	1.120854e+01	-8.538006e+00	
6.315000e+01	0	0	6.195575e+00	-6.219246e+00	
6.320000e+01	0	0	-7.997817e+00	-1.707617e+01	
6.325000e+01	0	0	-4.782119e+00	3.713776e+01	
6.330000e+01	0	0	9.253209e-01	7.456569e+00	
6.335000e+01	0	0	1.243187e+01	-5.746735e+00	
6.340000e+01	0	0	8.889694e+00	-2.744152e+00	
6.345000e+01	0	0	4.519754e+01	6.857578e+00	
6.350000e+01	0	0	-5.836198e+00	-1.827866e+01	
6.355000e+01	0	0	2.829469e+00	1.382009e+01	
6.360000e+01	0	0	-1.549684e+01	-3.347561e+00	
6.365000e+01	0	0	-6.007948e+00	2.057231e+01	
6.370000e+01	0	0	6.410854e+00	2.017199e+01	
6.375000e+01	0	0	-5.368481e+00	2.013011e+01	
6.380000e+01	0	0	1.151876e+01	-8.873483e+00	
6.385000e+01	0	0	1.802687e+00	2.259872e+00	
6.390000e+01	0	0	6.874137e+00	4.064760e+00	
6.395000e+01	0	0	4.379429e+00	8.743978e+00	
64	0	0	-2.544981e-01	-2.794410e+01	
6.405000e+01	0	0	-1.697278e+00	2.457622e+00	
6.410000e+01	0	0	-5.720605e+00	-4.382565e+00	
6.415000e+01	0	0	-3.806550e+00	-1.936201e+00	
6.420000e+01	0	0	-1.887423e+01	8.321321e+00	
6.425000e+01	0	0	-1.605822e+01	8.067445e+00	
6.430000e+01	0	0	1.024777e+01	1.092136e+00	
6.435000e+01	0	0	6.396421e+00	-1.213400e+01	
6.440000e+01	0	0	-2.022630e+01	-5.510683e+00	
6.445000e+01	0	0	3.195350e+00	-1.516840e+00	
6.450000e+01	0	0	1.053394e+01	-1.316393e-01	
6.455000e+01	0	0	1.210468e+01	3.442833e+00	
6.460000e+01	0	0	2.774524e+01	-3.232173e+00	
6.465000e+01	0	0	-1.096839e+01	5.657376e+00	
6.470000e+01	0	0	-2.619318e+01	2.383204e+01	
6.475000e+01	0	0	-1.870281e+01	5.258117e+00	
6.480000e+01	0	0	1.651982e+01	9.565580e-01	
6.485000e+01	0	0	1.638735e+01	-3.585756e+00	
6.490000e+01	0	0	-2.436207e+01	8.541538e+00	
6.495000e+01	0	0	-5.451121e+00	-5.191642e+00	
65	0	0	-3.952676e+00	1.208517e+01	
6.505000e+01	0	0	2.369018e+01	-7.311182e+00	
6.510000e+01	0	0	-4.768686e+00	1.455648e+00	
6.515000e+01	0	0	1.871649e+01	-1.141901e+01	
6.520000e+01	0	0	4.461912e+00	-3.561272e+00	
6.525000e+01	0	0	-5.165426e+00	2.846948e+01	
6.530000e+01	0	0	5.808227e+00	9.837271e+00	
6.535000e+01	0	0	1.236933e+01	-9.277467e+00	
6.540000e+01	0	0	-5.817716e+00	1.569519e+01	
6.545000e+01	0	0	-6.051969e+00	1.124433e+00	
6.550000e+01	0	0	6.033901e+00	1.582879e+01	
6.555000e+01	0	0	3.610627e+00	2.061806e+01	
6.560000e+01	0	0	-5.427577e-01	1.789327e+01	
6.565000e+01	0	0	-1.611967e+00	1.832835e+00	
6.570000e+01	0	0	1.363856e+00	7.906413e+00	
6.575000e+01	0	0	2.080886e+01	6.388654e+00	
6.580000e+01	0	0	1.868267e+01	-9.667027e+00	
6.585000e+01	0	0	-3.398528e+00	1.198124e+01	
6.590000e+01	0	0	-3.471991e+00	-6.970220e-01	
6.595000e+01	0	0	-7.903686e+00	-1.118502e+01	
66	0	0	-2.412745e+01	-3.828187e+00	
6.605000e+01	0	0	-1.198526e+01	2.081061e+00	
6.610000e+01	0	0	-1.696355e+00	7.313148e+00	
6.615000e+01	0	0	8.918532e+00	-3.349386e+00	
6.620000e+01	0	0	3.855748e+00	1.179917e+01	
6.625000e+01	0	0	-2.385173e+00	1.019107e+01	
6.630000e+01	0	0	-6.146681e-02	4.066419e+00	
6.635000e+01	0	0	2.689922e+01	1.184604e+01	
6.640000e+01	0	0	1.001892e+01	-7.443181e+00	
6.645000e+01	0	0	-1.554385e+01	-3.555538e+00	
6.650000e+01	0	0	1.153343e+01	1.384098e+00	
6.655000e+01	0	0	-7.489582e+00	-6.857727e+00	
6.660000e+01	0	0	-1.309277e+01	-2.549700e+01	
6.665000e+01	0	0	-5.806104e+00	-1.167905e-01	
6.670000e+01	0	0	-1.171145e+01	1.196592e+01	
6.675000e+01	0	0	2.016541e+01	-1.552163e+01	
6.680000e+01	0	0	-6.731085e+00	-5.917798e+00	
6.685000e+01	0	0	-5.589300e+00	-1.041940e+01	
6.690000e+01	0	0	1.279175e+01	-7.632750e+00	
6.695000e+01	0	0	1.548195e+01	-1.890586e+00	
67	0	0	1.690440e+01	-9.379365e+00	
6.705000e+01	0	0	-1.882762e+00	1.793583e+01	
6.710000e+01	0	0	8.708032e+00	1.829559e+01	
6.715000e+01	0	0	-1.332029e+01	4.279286e+00	
6.720000e+01	0	0	-1.348759e+01	-3.183514e+00	
6.725000e+01	0	0	-1.537317e+01	-2.829945e+00	
6.730000e+01	0	0	-2.898763e+00	6.213850e+00	
6.735000e+01	0	0	9.179964e+00	-9.586126e-02	
6.740000e+01	0	0	-2.016255e+00	7.548461e+00	
6.745000e+01	0	0	1.164079e+01	-1.161859e+01	
6.750000e+01	0	0	9.849056e+00	-9.080751e-01	
6.755000e+01	0	0	1.897589e+01	-1.031581e+01	
6.760000e+01	0	0	6.144908e+00	3.477434e+00	
6.765000e+01	0	0	-1.881788e+00	6.275160e+00	
6.770000e+01	0	0	-9.096777e+00	-7.440254e+00	
6.775000e+01	0	0	-4.902268e+00	-5.026978e+00	
6.780000e+01	0	0	3.214949e+01	-1.149562e+00	
6.785000e+01	0	0	2.540369e-01	-6.825716e+00	
6.790000e+01	0	0	8.570312e+00	5.915367e+00	
6.795000e+01	0	0	4.342090e+00	1.454028e+01	
68	0	0	-9.474768e+00	-1.196882e+01	
6.805000e+01	0	0	-2.196139e+01	4.404897e+00	
6.810000e+01	0	0	3.143481e+01	8.436709e+00	
6.815000e+01	0	0	-2.079557e+01	-1.344149e+01	
6.820000e+01	0	0	-1.191776e+01	-5.817080e+00	
6.825000e+01	0	0	1.631908e+01	-9.596718e+00	
6.830000e+01	0	0	7.210029e+00	-4.010369e+00	
6.835000e+01	0	0	1.579163e+00	2.956793e+00	
6.840000e+01	0	0	6.755665e+00	2.969596e+01	
6.845000e+01	0	0	8.488286e+00	-1.931506e+01	
6.850000e+01	0	0	7.979510e+00	1.875718e+01	
6.855000e+01	0	0	5.299326e+00	2.062276e+01	
6.860000e+01	0	0	8.853723e+00	1.494316e+01	
6.865000e+01	0	0	-2.785443e+00	-9.711248e-01	
6.870000e+01	0	0	8.460934e+00	-1.008859e+01	
