Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1	Fret_2	Idl_2	Donor_2	Acceptor_2	Fret_3	Idl_3	Donor_3	Acceptor_3	Fret_4	Idl_4	Donor_4	Acceptor_4	Fret_5	Idl_5	Donor_5	Acceptor_5	Fret_6	Idl_6	Donor_6	Acceptor_6	Fret_7	Idl_7	Donor_7	Acceptor_7	Fret_8	Idl_8	Donor_8	Acceptor_8	Fret_9	Idl_9	Donor_9	Acceptor_9	Fret_10	Idl_10	Donor_10	Acceptor_10	Fret_11	Idl_11	Donor_11	Acceptor_11	Fret_12	Idl_12	Donor_12	Acceptor_12	Fret_13	Idl_13	Donor_13	Acceptor_13	Fret_14	Idl_14	Donor_14	Acceptor_14	Fret_15	Idl_15	Donor_15	Acceptor_15	Fret_16	Idl_16	Donor_16	Acceptor_16	Fret_17	Idl_17	Donor_17	Acceptor_17	Fret_18	Idl_18	Donor_18	Acceptor_18	Fret_19	Idl_19	Donor_19	Acceptor_19	Fret_20	Idl_20	Donor_20	Acceptor_20	Fret_21	Idl_21	Donor_21	Acceptor_21	Fret_22	Idl_22	Donor_22	Acceptor_22	Fret_23	Idl_23	Donor_23	Acceptor_23	Fret_24	Idl_24	Donor_24	Acceptor_24	Fret_25	Idl_25	Donor_25	Acceptor_25	Fret_26	Idl_26	Donor_26	Acceptor_26
5.260000e+01	0	0	-2.824209e+01	1.713349e+01	3.161846e-01	0	1.627888e+02	7.527074e+01	3.373724e-01	0	2.712629e+02	1.381117e+02	0	0	-6.794798e+00	1.440497e+01	-7.588448e-02	0	5.768298e+02	-4.068507e+01	0	0	-3.458067e+01	-1.890228e+01	3.608961e-01	0	1.814793e+02	1.024797e+02	0	0	9.653466e+00	-1.296707e+01	0	0	-9.041934e+00	-3.803897e+00	-4.938082e-02	0	6.328431e+02	-2.977976e+01	0	0	1.640456e+00	-2.751830e+01	0	0	-2.124830e+01	-1.778927e+00	0	0	-1.244419e+01	3.176985e+01	0	0	-5.188312e+00	1.381739e+01	0	0	-6.018248e+00	1.590759e+01	-8.653548e-02	0	1.811978e+02	-1.443123e+01	1.953386e-01	0	4.283391e+02	1.039831e+02	0	0	3.162978e+01	-1.441689e+01	2.318970e-03	0	2.149874e+02	4.997082e-01	-8.853914e-02	0	4.404679e+02	-3.582659e+01	0	0	-3.761406e+00	2.885908e+01	0	0	2.184044e+00	2.415186e+01	0	0	-1.917104e+00	-1.643253e+00	0	0	-1.568142e+01	-1.039330e+01	0	0	-9.619491e+00	1.470250e+00	-6.764742e-02	0	4.667443e+02	-2.957348e+01	
5.265000e+01	0	0	3.401281e+01	-2.770921e+00	-1.166933e-01	0	3.147496e+02	-3.289102e+01	2.289049e-01	0	2.908707e+02	8.634700e+01	0	0	-2.934382e+01	5.723597e+00	-8.770499e-02	0	4.753592e+02	-3.832967e+01	0	0	-8.458067e+01	3.635752e+01	2.928484e-01	0	2.192244e+02	9.078609e+01	0	0	-3.581827e+00	5.711852e+00	0	0	-3.502233e+01	2.222306e+01	-9.612174e-02	0	5.872549e+02	-5.149789e+01	0	0	-3.267327e+01	1.368268e+01	0	0	-2.909144e+01	2.363284e+01	0	0	2.261698e+00	1.488259e+01	0	0	-1.548243e+01	1.206004e+01	0	0	3.543015e-01	3.968455e+01	-8.573119e-02	0	2.321782e+02	-1.833319e+01	6.180838e-02	0	5.165745e+02	3.403210e+01	0	0	3.198409e+00	-1.212767e+01	-2.033785e-01	0	2.772423e+02	-4.685569e+01	-1.772393e-02	0	4.684090e+02	-8.157467e+00	0	0	1.045428e+01	5.655647e+00	0	0	-3.016890e+01	1.401859e+00	0	0	-1.426908e+00	-1.699625e+00	0	0	-1.077946e+01	1.208218e+01	0	0	-2.266550e+00	7.487407e+00	-1.339254e-01	0	4.466463e+02	-5.275240e+01	
5.270000e+01	0	0	-3.009109e-01	-2.872680e+01	4.612958e-02	0	3.863182e+02	1.868251e+01	1.454670e-01	0	2.962629e+02	5.043277e+01	0	0	8.401278e+00	7.265263e+00	-7.577747e-02	0	5.866337e+02	-4.132232e+01	0	0	-4.781596e+01	-7.576297e+00	2.521093e-01	0	1.839303e+02	6.200177e+01	0	0	-2.111239e+00	-3.280795e+00	0	0	3.017376e+01	1.913728e+01	-6.977829e-02	0	5.093137e+02	-3.322094e+01	0	0	2.620849e+00	-1.831732e+01	0	0	2.771305e+00	-7.482358e+00	0	0	5.202875e+00	-6.043878e+00	0	0	2.164630e+00	5.128665e+00	0	0	-2.366531e+01	1.548602e+01	-6.092493e-02	0	2.645311e+02	-1.519103e+01	-6.650938e-03	0	4.866725e+02	-3.215443e+00	0	0	7.119978e+00	3.597820e+00	-4.641416e-02	0	2.321442e+02	-1.029686e+01	-4.133078e-02	0	4.051737e+02	-1.608149e+01	0	0	-9.643758e+00	1.104176e+00	0	0	-8.600270e+00	-2.950990e+01	0	0	1.024073e+00	1.125381e+01	0	0	1.029897e+01	-5.537912e+00	0	0	-4.197243e+01	8.132014e+00	-2.180225e-01	0	4.123326e+02	-7.380632e+01	
5.275000e+01	0	0	8.032419e+00	-4.243024e+01	-6.404584e-02	0	3.912202e+02	-2.354788e+01	2.242215e-01	0	3.207727e+02	9.271219e+01	0	0	1.722481e+01	-7.965128e+00	-3.704380e-02	0	5.523200e+02	-1.972919e+01	0	0	-3.212969e+01	4.345271e+00	1.753673e-01	0	1.819695e+02	3.869785e+01	0	0	1.308484e+01	1.212852e+01	0	0	2.717915e-01	4.610542e+01	-5.467780e-02	0	7.196078e+02	-3.730672e+01	0	0	1.144438e+01	-9.037905e+00	0	0	-8.993401e+00	1.396862e+01	0	0	-3.989516e+01	3.100514e+01	0	0	1.490973e+01	-1.545467e+01	0	0	-2.464570e+01	-1.067900e+00	-7.965543e-02	0	2.743351e+02	-2.024005e+01	-2.376595e-02	0	5.052999e+02	-1.173015e+01	0	0	-6.115317e+00	-1.399777e+01	-2.112267e-02	0	2.674384e+02	-5.532158e+00	-3.347793e-02	0	5.948796e+02	-1.927021e+01	0	0	1.535624e+01	-4.392769e+01	0	0	8.066398e+00	-3.975591e+00	0	0	2.210250e+01	5.049645e+01	0	0	2.892642e+01	-4.052320e+01	0	0	-9.619491e+00	4.411426e+00	-1.102880e-01	0	4.745875e+02	-4.714211e+01	
5.280000e+01	0	0	6.071634e+00	-2.063612e+01	-1.633511e-01	0	3.907299e+02	-5.486406e+01	2.035004e-01	0	2.452825e+02	6.266808e+01	0	0	-9.735975e+00	1.229222e+01	-2.110360e-02	0	4.537905e+02	-9.378689e+00	0	0	-2.232577e+01	-2.472336e+01	2.747584e-01	0	1.574597e+02	5.965373e+01	0	0	1.455543e+01	1.735156e+01	0	0	-1.688993e+00	-4.159289e+00	2.694076e-03	0	6.068627e+02	1.639351e+00	0	0	5.562026e+00	7.815037e+00	0	0	-1.340517e+01	1.300539e+01	0	0	1.500679e+01	1.488749e+01	0	0	-4.698115e+00	-1.925257e+00	0	0	-1.239080e+01	6.346316e+00	2.185605e-02	0	2.179625e+02	4.870245e+00	6.023427e-02	0	4.724568e+02	3.028211e+01	0	0	-6.605513e+00	1.254683e+00	-2.767911e-01	0	2.434187e+02	-5.276990e+01	-4.316243e-02	0	5.409581e+02	-2.238296e+01	0	0	-8.663366e+00	-4.890922e+00	0	0	-2.918850e+01	1.746559e+01	0	0	-7.309261e+00	-2.161139e+01	0	0	5.049505e+01	1.336570e-01	0	0	5.263541e+01	-1.010083e+01	-9.786047e-02	0	4.201757e+02	-3.745338e+01	
5.285000e+01	0	0	-2.579111e+01	-5.697392e+00	-8.200885e-02	0	3.343574e+02	-2.534200e+01	6.207264e-02	0	3.148903e+02	2.083965e+01	0	0	-5.324210e+00	-7.332776e+00	-7.275695e-02	0	5.748690e+02	-3.898899e+01	0	0	-4.781596e+01	-1.787041e+01	1.519674e-01	0	2.393225e+02	4.288657e+01	0	0	-1.240536e+01	-2.072442e+01	0	0	-2.080664e+01	1.470613e+00	-5.506363e-02	0	5.362745e+02	-2.798809e+01	0	0	-2.728111e+01	-2.076094e+01	0	0	4.732090e+00	9.939211e+00	0	0	6.183268e+00	-3.215446e+00	0	0	-8.619684e+00	-9.840803e-01	0	0	1.947195e+01	-2.574927e+01	-2.244698e-01	0	2.434527e+02	-4.462975e+01	1.863645e-01	0	4.425548e+02	1.013679e+02	0	0	4.339449e+01	1.413214e+01	-5.458374e-02	0	2.360658e+02	-1.221843e+01	-3.266732e-02	0	5.188992e+02	-1.641482e+01	0	0	-1.800621e+00	-9.601706e+00	0	0	3.306639e+01	-2.057608e+01	0	0	-1.172103e+01	5.366551e+00	0	0	2.647544e+01	1.425323e+00	0	0	-1.697243e+01	2.780604e+01	-8.309168e-02	0	3.990973e+02	-3.061760e+01	
5.290000e+01	0	0	-1.549699e+01	-1.374396e+01	-6.151910e-02	0	4.618084e+02	-2.676357e+01	1.868936e-01	0	3.090080e+02	7.102591e+01	0	0	-3.363426e+00	-2.667591e+01	-3.002919e-02	0	5.557513e+02	-1.620222e+01	0	0	-4.144341e+01	8.357527e+00	3.222885e-01	0	1.814793e+02	8.630324e+01	0	0	-2.613085e+01	-1.424403e+01	0	0	2.478160e+01	-3.024262e+01	-6.785949e-02	0	5.784314e+02	-3.675770e+01	0	0	-1.159484e+01	-1.129036e+01	0	0	8.653658e+00	-2.188432e+01	0	0	-1.293438e+01	4.408112e+01	0	0	-2.871772e+01	2.632719e+01	0	0	3.295479e+00	3.199337e+01	-1.114707e-01	0	1.689429e+02	-1.694348e+01	6.273158e-02	0	4.489274e+02	3.004681e+01	0	0	1.888468e+01	7.146840e+00	-8.899786e-02	0	2.571443e+02	-2.101500e+01	-7.956266e-02	0	5.370365e+02	-3.957904e+01	0	0	2.611143e+00	5.087020e+00	0	0	2.184044e+00	-1.653442e+01	0	0	-1.917104e+00	4.729296e+00	0	0	4.510289e+01	-5.618794e+00	0	0	1.341973e+01	2.431094e+01	-7.252707e-02	0	4.466463e+02	-3.020338e+01	
5.295000e+01	0	0	-1.892836e+01	3.761370e-01	-1.002164e-01	0	4.662202e+02	-4.246700e+01	1.509602e-01	0	3.354785e+02	5.964847e+01	0	0	-3.081441e+01	2.010840e+01	-1.144630e-01	0	4.915356e+02	-5.048409e+01	0	0	-3.605125e+01	-3.046886e+00	1.598673e-01	0	1.824597e+02	3.471991e+01	0	0	8.673076e+00	-7.952363e+00	0	0	-6.100758e+00	1.154414e+01	-7.088659e-02	0	6.098039e+02	-4.036554e+01	0	0	2.130652e+00	-7.476630e+00	0	0	-2.124830e+01	-3.249516e+00	0	0	2.261698e+00	3.007867e+01	0	0	-2.626674e+01	-4.699389e+01	0	0	-1.386139e+01	-3.956300e+01	-3.818632e-02	0	1.821782e+02	-6.700834e+00	6.112757e-02	0	4.915744e+02	3.200515e+01	0	0	-1.935061e+01	5.171350e+00	-1.392637e-01	0	2.399874e+02	-2.933607e+01	-5.581518e-02	0	5.541934e+02	-2.929717e+01	0	0	-2.974180e+01	2.890565e+01	0	0	1.443895e+01	6.566076e+00	0	0	4.945641e+00	3.580283e+01	0	0	4.951466e+01	-7.596735e+00	0	0	-1.648223e+01	-2.152299e+00	-7.024351e-03	0	3.819404e+02	-2.664169e+00	
53	0	0	-1.059503e+01	-1.479788e+01	-1.834956e-02	0	2.868084e+02	-5.167976e+00	3.108246e-01	0	2.688119e+02	1.212367e+02	0	0	3.989515e+00	2.296870e+01	-5.806628e-02	0	4.184964e+02	-2.296692e+01	0	0	-5.614930e+01	-1.299051e+01	2.914985e-01	0	1.952048e+02	8.031304e+01	0	0	1.651621e+01	2.742019e+01	0	0	2.331101e+01	2.924022e+01	-8.989548e-02	0	4.931372e+02	-4.067437e+01	0	0	9.483594e+00	-1.469477e+01	0	0	5.712481e+00	-3.233040e+01	0	0	-6.561831e+00	3.746592e+01	0	0	7.066590e+00	2.123161e+01	0	0	-1.190060e+01	3.178014e+01	-3.987592e-02	0	2.434527e+02	-9.335634e+00	8.037804e-02	0	4.592215e+02	4.013750e+01	0	0	2.378664e+01	1.681153e+00	-7.920709e-02	0	2.174384e+02	-1.595862e+01	-2.723876e-02	0	5.664482e+02	-1.502021e+01	0	0	-2.781013e+00	3.266790e+01	0	0	2.228208e+01	1.742546e+00	0	0	1.965152e+01	4.538615e+01	0	0	-1.568142e+01	4.802774e+00	0	0	-7.168510e+00	-4.203770e+00	-2.820777e-02	0	4.039992e+02	-1.108328e+01	
5.305000e+01	0	0	-3.118327e+01	-1.782239e+01	-1.161624e-01	0	3.922005e+02	-4.081749e+01	9.264810e-02	0	3.011648e+02	3.075141e+01	0	0	-1.169676e+01	-1.983523e+01	-6.118842e-02	0	5.670259e+02	-3.269487e+01	0	0	-3.850224e+01	2.076439e+01	3.683728e-01	0	1.422636e+02	8.296991e+01	0	0	5.241702e+00	1.755970e+00	0	0	2.576199e+01	2.944855e+01	1.530165e-02	0	4.946078e+02	7.685925e+00	0	0	1.046399e+01	-1.872908e+01	0	0	2.973209e+01	-1.156324e+01	0	0	-8.522615e+00	-3.730858e+01	0	0	-9.600077e+00	3.638356e+01	0	0	1.849156e+01	1.112818e+01	1.223853e-01	0	2.101194e+02	2.930162e+01	6.000344e-02	0	4.758882e+02	3.037769e+01	0	0	-2.193748e+00	-2.376247e+01	-1.791532e-01	0	1.532227e+02	-2.327970e+01	-4.077079e-02	0	4.929188e+02	-1.930943e+01	0	0	-3.219278e+01	4.291300e+01	0	0	3.600757e+01	-1.699275e+01	0	0	2.112211e+01	-1.841784e+00	0	0	1.765191e+01	-1.177566e+01	0	0	-6.207047e+01	2.073741e+01	-3.987470e-02	0	4.167443e+02	-1.598034e+01	
5.310000e+01	0	0	2.911085e+01	-1.985426e+01	-1.045738e-01	0	3.314162e+02	-3.137631e+01	1.559621e-01	0	2.835178e+02	5.238866e+01	0	0	-2.297127e+01	2.539774e+00	-7.418367e-02	0	5.263396e+02	-3.634928e+01	0	0	-4.928655e+01	-4.956199e+00	4.811673e-01	0	1.319695e+02	1.223890e+02	0	0	2.730053e+01	-1.940825e+01	0	0	8.114928e+00	2.510542e+01	-7.238922e-02	0	575	-3.881408e+01	0	0	-1.012425e+01	-1.655552e+00	0	0	4.198699e+01	-1.836471e+01	0	0	9.614639e+00	-4.590446e+00	0	0	-7.639292e+00	-3.295957e+01	0	0	-4.057463e+00	-4.174083e-03	-9.624486e-02	0	2.174723e+02	-1.909299e+01	7.577088e-02	0	5.440255e+02	4.460072e+01	0	0	7.474279e-01	7.762036e+00	-1.728220e-02	0	2.223403e+02	-3.777250e+00	-3.754913e-02	0	4.929188e+02	-1.783884e+01	0	0	-3.300323e-01	-1.663357e+01	0	0	1.394875e+01	-6.122651e+00	0	0	-3.230926e+01	1.116557e+01	0	0	1.569113e+01	-2.282468e+01	0	0	-1.746263e+01	-1.478465e+01	-1.541404e-01	0	4.446855e+02	-5.938966e+01	
5.315000e+01	0	0	1.659874e+00	-3.875621e+01	8.536609e-04	0	3.627888e+02	3.099632e-01	1.873955e-01	0	2.898903e+02	6.685190e+01	0	0	-9.245779e+00	-2.845042e+01	-4.530537e-02	0	4.332023e+02	-1.877575e+01	0	0	-8.110081e+00	-1.361306e+01	3.647109e-01	0	2.074597e+02	1.190998e+02	0	0	-6.032807e+00	-1.165334e+01	0	0	1.252184e+00	9.227966e+00	-3.667624e-02	0	5.769608e+02	-2.041211e+01	0	0	-1.600660e+01	1.225621e+01	0	0	5.712481e+00	5.414701e+00	0	0	-2.862066e+01	-1.882084e+01	0	0	4.615610e+00	-1.083947e+01	0	0	4.275871e+00	5.410041e+00	-1.268606e-01	0	2.164919e+02	-2.437240e+01	1.721173e-01	0	3.910843e+02	8.130663e+01	0	0	1.692390e+01	-3.527473e+01	-2.935712e-01	0	2.169482e+02	-4.923559e+01	-3.214163e-02	0	4.983110e+02	-1.551776e+01	0	0	-2.042807e+01	-1.040073e+01	0	0	-1.247329e+00	1.507252e+00	0	0	2.112211e+01	6.580528e+01	0	0	1.965636e+00	-8.991343e+00	0	0	-3.707047e+01	5.217613e+01	-6.720427e-02	0	4.255678e+02	-2.679897e+01	
5.320000e+01	0	0	-1.304601e+01	-4.931994e+01	2.402812e-02	0	3.221025e+02	7.930061e+00	1.540722e-01	0	3.124393e+02	5.690582e+01	0	0	7.420888e+00	1.571134e+01	-4.614838e-02	0	5.278102e+02	-2.328311e+01	0	0	-4.585518e+01	-2.409631e+00	2.441260e-01	0	1.697146e+02	5.481304e+01	0	0	-1.240536e+01	-7.489129e+00	0	0	1.889924e+01	-8.977917e+00	-6.451011e-02	0	5.921569e+02	-3.588515e+01	0	0	-1.453601e+01	-1.781487e+01	0	0	2.286934e+01	-1.273481e+01	0	0	-2.175791e+01	4.879861e-01	0	0	-2.577655e+01	-1.462021e+00	0	0	-2.905746e+01	-5.840368e+01	-1.370799e-01	0	2.586488e+02	-3.118122e+01	1.707905e-01	0	4.224568e+02	8.701250e+01	0	0	1.398272e+01	6.239977e+00	-6.848892e-02	0	1.777325e+02	-1.139245e+01	-9.591491e-02	0	4.860561e+02	-4.253982e+01	0	0	8.003300e+00	2.506137e+00	0	0	-7.129682e+00	9.536663e+00	0	0	1.278878e+01	1.627341e+01	0	0	-1.421083e+01	1.198660e+01	0	0	-7.959614e-01	-2.975828e+00	-3.734230e-02	0	4.539992e+02	-1.634309e+01	
5.325000e+01	0	0	8.989516e+01	-2.684445e+01	-3.496402e-02	0	3.122986e+02	-1.055033e+01	1.861307e-01	0	2.330276e+02	5.329307e+01	0	0	-1.463794e+01	1.579713e+01	-7.420077e-03	0	6.390847e+02	-4.707130e+00	0	0	-6.007086e+01	-4.206199e+00	1.964401e-01	0	2.231460e+02	5.455079e+01	0	0	1.014366e+01	1.192244e+00	0	0	-1.639487e+01	-5.899486e+00	-9.628749e-04	0	6.220588e+02	-5.983887e-01	0	0	-1.110464e+01	-3.993787e+00	0	0	2.875170e+01	-5.077947e+00	0	0	-1.659870e+00	-4.764466e+00	0	0	-1.756939e+00	2.638469e+00	0	0	-1.239080e+01	-1.081055e+01	3.944515e-02	0	2.483547e+02	1.019868e+01	8.905418e-02	0	4.783391e+02	4.676250e+01	0	0	-4.154532e+00	3.479635e+01	-8.787026e-03	0	1.635168e+02	-1.424311e+00	-9.753352e-02	0	4.360561e+02	-3.875060e+01	0	0	1.633664e+01	-1.119729e+01	0	0	8.066398e+00	-8.877553e+00	0	0	2.700447e+01	5.336410e+01	0	0	-1.028927e+01	1.790817e+01	0	0	-1.305086e+01	2.784525e+01	-1.303695e-02	0	4.951757e+02	-6.372505e+00	
5.330000e+01	0	0	1.244419e+01	-3.460425e+01	-4.766686e-02	0	3.578868e+02	-1.628317e+01	2.581281e-01	0	2.354786e+02	8.193278e+01	0	0	-2.787323e+01	-1.846513e+01	-5.947044e-02	0	5.356533e+02	-3.006742e+01	0	0	-4.340420e+01	-5.142474e+00	8.175146e-02	0	2.177538e+02	1.938657e+01	0	0	7.202487e+00	-1.900893e+00	0	0	1.203650e+01	1.615221e+00	-1.093123e-01	0	5.573529e+02	-5.492191e+01	0	0	-8.105230e-01	-1.694232e+01	0	0	2.237915e+01	-1.414902e+01	0	0	2.726170e+01	-2.867868e+01	0	0	2.177247e+01	-9.871334e+00	0	0	-2.586874e+00	-4.870271e+01	-2.519969e-01	0	2.155116e+02	-4.337730e+01	8.361637e-02	0	4.435352e+02	4.047083e+01	0	0	-3.664336e+00	-3.094630e+01	-3.949346e-02	0	1.556736e+02	-5.914506e+00	-1.014549e-01	0	4.336051e+02	-3.993933e+01	0	0	-2.582023e+01	-4.115318e+01	0	0	-5.168898e+00	-4.804177e+01	0	0	2.112211e+01	2.658959e+01	0	0	-1.323044e+01	-9.204578e+00	0	0	-2.922733e+01	2.137221e+01	-1.267636e-01	0	4.255678e+02	-4.787740e+01	
5.335000e+01	0	0	1.163658e+02	-2.155524e+01	-6.752796e-02	0	3.480829e+02	-2.201847e+01	1.445802e-01	0	3.320472e+02	5.612151e+01	0	0	-3.081441e+01	-2.155826e+01	-5.543977e-02	0	5.596729e+02	-2.939830e+01	0	0	-5.811008e+01	-1.992464e-02	3.455660e-01	0	1.765773e+02	9.323952e+01	0	0	3.024170e+01	1.995940e+01	0	0	3.311493e+01	-1.208331e+01	-1.055771e-01	0	5.205883e+02	-4.971359e+01	0	0	-1.300719e+00	-6.101630e+00	0	0	-7.522813e+00	2.017205e+01	0	0	-1.587556e+01	-2.224731e+01	0	0	-3.214910e+01	-1.494486e+01	0	0	-5.528051e+00	-1.748212e+01	-3.908619e-03	0	2.385508e+02	-9.287739e-01	5.876768e-02	0	5.072607e+02	3.167182e+01	0	0	2.329645e+01	-4.238012e+01	-3.184932e-01	0	1.880266e+02	-4.541941e+01	-1.040017e-01	0	4.537032e+02	-4.274080e+01	0	0	-1.503592e+01	3.407721e+01	0	0	3.654632e+00	-1.425255e+01	0	0	3.190643e+01	2.927096e+01	0	0	-2.793633e+01	-2.074870e+01	0	0	1.390992e+01	1.788201e+01	-6.388558e-02	0	5.010580e+02	-3.008818e+01	
5.340000e+01	0	0	3.940497e+01	-5.143023e+01	8.979863e-02	0	3.274947e+02	3.230996e+01	2.205538e-01	0	2.800864e+02	7.925386e+01	0	0	-1.218696e+01	-3.938670e+01	-5.933168e-02	0	4.846729e+02	-2.714585e+01	0	0	-4.193361e+01	-3.178218e+01	2.768137e-01	0	2.143224e+02	8.203609e+01	0	0	1.700641e+01	6.775578e+00	0	0	-1.639487e+01	-9.975243e-01	-6.785283e-02	0	5.593137e+02	-3.553956e+01	0	0	3.601241e+00	-3.460653e+01	0	0	6.202677e+00	-9.347555e+00	0	0	6.673462e+00	-2.925221e+01	0	0	1.049796e+01	-2.131986e+01	0	0	2.290332e+01	2.238553e+01	-1.405491e-01	0	2.341390e+02	-2.885279e+01	6.272102e-02	0	5.028490e+02	3.364975e+01	0	0	4.178801e+00	-9.659054e-01	-2.742174e-02	0	1.468501e+02	-3.919409e+00	-1.162441e-01	0	5.076247e+02	-5.286335e+01	0	0	4.035624e+01	-2.194843e+00	0	0	5.615416e+00	-5.164317e+00	0	0	3.974956e+01	2.542783e+01	0	0	-3.916716e+00	-2.432520e+00	0	0	1.194914e+01	2.398986e+01	-1.682243e-02	0	3.642933e+02	-6.026913e+00	
5.345000e+01	0	0	-1.500679e+01	-2.360426e+01	-6.651519e-02	0	3.235731e+02	-2.018023e+01	2.038542e-01	0	3.109688e+02	7.962395e+01	0	0	-3.473598e+01	5.853498e+00	-3.624435e-02	0	5.900651e+02	-2.063850e+01	0	0	-4.242381e+01	-5.745415e+00	4.669393e-01	0	8.589109e+01	7.523706e+01	0	0	-3.740536e+01	4.538587e+01	0	0	-3.649777e+00	-3.443603e+00	-8.278217e-02	0	5.686274e+02	-4.347339e+01	0	0	-5.228111e+01	-1.886634e+01	0	0	-6.052224e+00	7.257838e+00	0	0	-1.892815e-01	5.683112e+01	0	0	2.164630e+00	-9.577218e+00	0	0	2.535430e+01	-9.759076e+00	-6.627718e-02	0	2.047272e+02	-1.272534e+01	1.159177e-01	0	4.214764e+02	5.526250e+01	0	0	1.237624e+00	2.241155e+01	1.811291e-02	0	1.963599e+02	3.622259e+00	-6.161941e-02	0	5.615463e+02	-3.259374e+01	0	0	-1.601631e+01	2.046447e+01	0	0	-5.168898e+00	3.087980e+01	0	0	4.368043e-02	1.332734e+01	0	0	-4.068142e+01	4.736598e+00	0	0	1.243933e+01	4.599231e+01	-7.573719e-02	0	4.525286e+02	-3.186024e+01	
5.350000e+01	0	0	-1.941856e+01	2.984428e+01	-6.442759e-02	0	2.946515e+02	-1.783464e+01	1.473488e-01	0	2.987138e+02	5.162150e+01	0	0	-2.873230e+00	7.091243e+00	-1.227902e-01	0	4.631042e+02	-5.064584e+01	0	0	-1.840420e+01	4.051194e+01	3.879328e-01	0	2.177538e+02	1.380140e+02	0	0	-2.601435e+00	-2.332246e+01	0	0	-1.590468e+01	-1.428919e+01	-8.060110e-02	0	5.181373e+02	-3.864741e+01	0	0	-7.673268e+00	-2.840800e+01	0	0	1.698699e+01	5.098523e+00	0	0	2.261698e+00	8.019846e+00	0	0	-9.600077e+00	-1.165565e+01	0	0	1.064842e+01	-9.048291e+00	3.851135e-02	0	2.689429e+02	1.077221e+01	8.943476e-02	0	4.543195e+02	4.462279e+01	0	0	-1.297806e+01	2.453655e+01	-3.971275e-02	0	2.071442e+02	-7.912057e+00	-1.341673e-01	0	5.581149e+02	-6.602267e+01	0	0	2.172879e+01	-5.268574e-02	0	0	-2.330615e+01	-3.713245e+01	0	0	4.367113e+01	4.388611e+00	0	0	-3.872064e+01	2.607974e+01	0	0	-1.942341e+01	-8.186614e+00	-2.038489e-01	0	4.044894e+02	-6.849260e+01	
5.355000e+01	0	0	-1.696758e+01	-2.300333e+00	-4.309769e-02	0	3.309260e+02	-1.367288e+01	3.010789e-01	0	2.751844e+02	1.185431e+02	0	0	8.891475e+00	6.718694e+00	-2.779930e-02	0	5.145749e+02	-1.391791e+01	0	0	-3.850224e+01	-6.686591e+00	1.114079e-01	0	2.888323e+02	3.621255e+01	0	0	-3.299359e+01	-1.247442e+01	0	0	-2.184048e-01	2.704414e+01	-1.161723e-01	0	6.156863e+02	-6.408124e+01	0	0	3.399340e+01	-3.074869e+01	0	0	-2.566007e+01	3.843431e+01	0	0	2.824209e+01	1.973798e+01	0	0	-4.207919e+00	-5.413002e+00	0	0	1.015822e+01	1.698847e+01	1.914541e-02	0	1.860998e+02	3.632502e+00	9.644764e-02	0	4.655941e+02	4.969878e+01	0	0	-2.425257e+01	-7.010023e+00	-1.408599e-01	0	2.051835e+02	-2.533362e+01	-7.862277e-02	0	5.267424e+02	-3.839521e+01	0	0	-1.699670e+01	3.969486e+01	0	0	1.639973e+01	-2.973141e+00	0	0	1.229858e+01	3.152586e+01	0	0	1.471073e+01	5.229246e+00	0	0	-1.207047e+01	3.712897e+00	-1.193812e-01	0	4.794894e+02	-5.113720e+01	
5.360000e+01	0	0	-4.196758e+01	-2.442533e+01	-8.695011e-02	0	4.024947e+02	-3.219739e+01	1.777408e-01	0	3.173413e+02	6.859698e+01	0	0	-3.963794e+01	3.476048e+00	-8.106086e-02	0	4.939866e+02	-3.704045e+01	0	0	-4.487479e+01	1.414429e+01	1.586729e-01	0	2.545186e+02	4.800177e+01	0	0	2.681033e+01	-1.346952e+01	0	0	2.919336e+01	-1.359311e+01	-7.839616e-02	0	5.181373e+02	-3.766702e+01	0	0	-1.355562e+01	-3.711924e+00	0	0	1.649680e+01	3.505685e+01	0	0	2.751894e+00	5.022296e+00	0	0	3.353718e+01	-1.318506e+01	0	0	7.217047e+00	1.095416e+01	1.023966e-01	0	2.012959e+02	2.296338e+01	7.135285e-05	0	4.499078e+02	3.210449e-02	0	0	-8.076101e+00	-2.455659e+01	-2.942559e-02	0	1.841050e+02	-5.262546e+00	-1.155001e-01	0	4.811541e+02	-4.981923e+01	0	0	2.466997e+01	-7.743863e+00	0	0	1.296836e+01	4.284213e+00	0	0	-9.367118e-01	2.177341e+01	0	0	-2.009319e+01	-5.474186e+00	0	0	1.636090e+01	-1.916455e+01	-6.482966e-02	0	4.000777e+02	-2.435779e+01	
